Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m,rainrate
472,2015-10-20 16:00:00,0,0.149459,0.276495,0
473,2015-10-20 17:00:00,0,0.149461,0.276377,0
474,2015-10-20 18:00:00,0,0.149462,0.276249,0
475,2015-10-20 19:00:00,0,0.149464,0.276121,0
476,2015-10-20 20:00:00,0,0.149465,0.276006,0
477,2015-10-20 21:00:00,0,0.149466,0.275925,0
478,2015-10-20 22:00:00,0,0.149466,0.275877,0
479,2015-10-20 23:00:00,0,0.149467,0.275836,0
480,2015-10-21 00:00:00,0,0.149467,0.275802,0
481,2015-10-21 01:00:00,0,0.149468,0.275775,0
482,2015-10-21 02:00:00,0,0.149468,0.275743,0
483,2015-10-21 03:00:00,0,0.149468,0.275709,0
484,2015-10-21 04:00:00,0,0.149469,0.275673,0
485,2015-10-21 05:00:00,0,0.149469,0.275643,0
486,2015-10-21 06:00:00,0,0.149469,0.275617,0
487,2015-10-21 07:00:00,0,0.14947,0.275594,0
488,2015-10-21 08:00:00,0,0.14947,0.275574,0
489,2015-10-21 09:00:00,0,0.14947,0.275554,0
490,2015-10-21 10:00:00,0,0.14947,0.275536,0
491,2015-10-21 11:00:00,0,0.14947,0.275525,0
492,2015-10-21 12:00:00,0,0.14947,0.27552,0
493,2015-10-21 13:00:00,0,0.149471,0.275499,0
494,2015-10-21 14:00:00,0,0.149471,0.275476,0
495,2015-10-21 15:00:00,0,0.149471,0.275451,0
496,2015-10-21 16:00:00,0,0.149472,0.275422,0
497,2015-10-21 17:00:00,0,0.149472,0.275383,0
498,2015-10-21 18:00:00,0,0.149473,0.275338,0
499,2015-10-21 19:00:00,0,0.149473,0.275278,0
500,2015-10-21 20:00:00,0,0.149474,0.27522,0
501,2015-10-21 21:00:00,0,0.149474,0.275188,0
502,2015-10-21 22:00:00,0,0.149474,0.275177,0
503,2015-10-21 23:00:00,0,0.149474,0.275167,0
504,2015-10-22 00:00:00,0,0.149475,0.275155,0
505,2015-10-22 01:00:00,0,0.149475,0.275125,0
506,2015-10-22 02:00:00,0,0.149475,0.275101,0
507,2015-10-22 03:00:00,0,0.149475,0.275082,0
508,2015-10-22 04:00:00,0,0.149476,0.275066,0
509,2015-10-22 05:00:00,0,0.149476,0.275054,0
510,2015-10-22 06:00:00,0,0.149476,0.275043,0
511,2015-10-22 07:00:00,0,0.149476,0.275034,0
512,2015-10-22 08:00:00,0,0.149476,0.275028,0
513,2015-10-22 09:00:00,0,0.149476,0.275024,0
514,2015-10-22 10:00:00,0,0.149476,0.27502,0
515,2015-10-22 11:00:00,0,0.149476,0.275021,0
516,2015-10-22 12:00:00,0,0.149476,0.275024,0
517,2015-10-22 13:00:00,0,0.149476,0.275011,0
518,2015-10-22 14:00:00,0,0.149477,0.274973,0
519,2015-10-22 15:00:00,0,0.149477,0.274907,0
520,2015-10-22 16:00:00,0,0.149478,0.274806,0
521,2015-10-22 17:00:00,0,0.14948,0.274679,0
522,2015-10-22 18:00:00,0,0.149482,0.274531,0
523,2015-10-22 19:00:00,0,0.149483,0.274358,0
524,2015-10-22 20:00:00,0,0.149485,0.274208,0
525,2015-10-22 21:00:00,0,0.149486,0.274093,0
526,2015-10-22 22:00:00,0,0.149487,0.274007,0
527,2015-10-22 23:00:00,0,0.149488,0.273939,0
528,2015-10-23 00:00:00,0,0.149489,0.273887,0
529,2015-10-23 01:00:00,0,0.149489,0.27385,0
530,2015-10-23 02:00:00,0,0.149489,0.273818,0
531,2015-10-23 03:00:00,0,0.14949,0.273787,0
532,2015-10-23 04:00:00,0,0.14949,0.273761,0
533,2015-10-23 05:00:00,0,0.14949,0.273724,0
534,2015-10-23 06:00:00,0,0.149491,0.273678,0
535,2015-10-23 07:00:00,0,0.149492,0.273623,0
536,2015-10-23 08:00:00,0,0.149492,0.27357,0
537,2015-10-23 09:00:00,0,0.149493,0.273519,0
538,2015-10-23 10:00:00,0,0.149493,0.27347,0
539,2015-10-23 11:00:00,0,0.149494,0.273424,0
540,2015-10-23 12:00:00,0,0.149494,0.273381,0
541,2015-10-23 13:00:00,0,0.149495,0.273315,0
542,2015-10-23 14:00:00,0,0.149496,0.273213,0
543,2015-10-23 15:00:00,0,0.149497,0.273079,0
544,2015-10-23 16:00:00,0,0.149499,0.272915,0
545,2015-10-23 17:00:00,0,0.149501,0.272738,0
546,2015-10-23 18:00:00,0,0.149503,0.272555,0
547,2015-10-23 19:00:00,0,0.149505,0.272379,0
548,2015-10-23 20:00:00,0,0.149507,0.272231,0
549,2015-10-23 21:00:00,0,0.149508,0.272114,0
550,2015-10-23 22:00:00,0,0.149509,0.272024,0
551,2015-10-23 23:00:00,0,0.14951,0.271951,0
552,2015-10-24 00:00:00,0,0.14951,0.271892,0
553,2015-10-24 01:00:00,0,0.149511,0.271845,0
554,2015-10-24 02:00:00,0,0.149511,0.271804,0
555,2015-10-24 03:00:00,0,0.149512,0.271767,0
556,2015-10-24 04:00:00,0,0.149512,0.271733,0
557,2015-10-24 05:00:00,0,0.149512,0.271703,0
558,2015-10-24 06:00:00,0,0.149513,0.271675,0
559,2015-10-24 07:00:00,0,0.149513,0.271652,0
560,2015-10-24 08:00:00,0,0.149513,0.271631,0
561,2015-10-24 09:00:00,0,0.149513,0.271612,0
562,2015-10-24 10:00:00,0,0.149513,0.271596,0
563,2015-10-24 11:00:00,0,0.149513,0.271582,0
564,2015-10-24 12:00:00,0,0.149514,0.271571,0
565,2015-10-24 13:00:00,0,0.149514,0.271543,0
566,2015-10-24 14:00:00,0,0.149514,0.271492,0
567,2015-10-24 15:00:00,0,0.149515,0.271416,0
568,2015-10-24 16:00:00,0,0.149516,0.271314,0
569,2015-10-24 17:00:00,0,0.149518,0.2712,0
570,2015-10-24 18:00:00,0,0.149519,0.27108,0
571,2015-10-24 19:00:00,0,0.14952,0.270963,0
572,2015-10-24 20:00:00,0,0.149521,0.270869,0
573,2015-10-24 21:00:00,0,0.149522,0.270803,0
574,2015-10-24 22:00:00,0,0.149522,0.27076,0
575,2015-10-24 23:00:00,0,0.149522,0.270729,0
576,2015-10-25 00:00:00,0,0.149523,0.270705,0
577,2015-10-25 01:00:00,0,0.149523,0.270689,0
578,2015-10-25 02:00:00,0,0.149523,0.270675,0
579,2015-10-25 03:00:00,0,0.149523,0.270662,0
580,2015-10-25 04:00:00,0,0.149523,0.27065,0
581,2015-10-25 05:00:00,0,0.149523,0.270641,0
582,2015-10-25 06:00:00,0,0.149523,0.270634,0
583,2015-10-25 07:00:00,0,0.149523,0.270627,0
584,2015-10-25 08:00:00,0,0.149524,0.270623,0
585,2015-10-25 09:00:00,0,0.149524,0.270621,0
586,2015-10-25 10:00:00,0,0.149524,0.270618,0
587,2015-10-25 11:00:00,0,0.149524,0.270616,0
588,2015-10-25 12:00:00,0,0.149524,0.270613,0.000107
589,2015-10-25 13:00:00,0,0.149522,0.270794,0
590,2015-10-25 14:00:00,0,0.149522,0.270779,0
591,2015-10-25 15:00:00,0,0.149522,0.270756,0
592,2015-10-25 16:00:00,0,0.149522,0.270723,0
593,2015-10-25 17:00:00,0,0.149523,0.270683,0
594,2015-10-25 18:00:00,0,0.149523,0.27064,0
595,2015-10-25 19:00:00,0,0.149524,0.270568,0
596,2015-10-25 20:00:00,0,0.149525,0.270498,0
597,2015-10-25 21:00:00,0,0.149525,0.27047,0
598,2015-10-25 22:00:00,0,0.149525,0.270446,0
599,2015-10-25 23:00:00,0,0.149526,0.270421,0
600,2015-10-26 00:00:00,0,0.149526,0.270394,0
601,2015-10-26 01:00:00,0,0.149526,0.270367,0
602,2015-10-26 02:00:00,0,0.149526,0.270339,0
603,2015-10-26 03:00:00,0,0.149527,0.270311,0
604,2015-10-26 04:00:00,0,0.149527,0.270284,0
605,2015-10-26 05:00:00,0,0.149527,0.270259,0
606,2015-10-26 06:00:00,0,0.149528,0.270235,0
607,2015-10-26 07:00:00,0,0.149528,0.270214,0
608,2015-10-26 08:00:00,0,0.149528,0.270193,0
609,2015-10-26 09:00:00,0,0.149528,0.270173,0
610,2015-10-26 10:00:00,0,0.149528,0.270152,0
611,2015-10-26 11:00:00,0,0.149529,0.270135,0
612,2015-10-26 12:00:00,0,0.149529,0.270118,0
613,2015-10-26 13:00:00,0,0.149529,0.270084,0
614,2015-10-26 14:00:00,0,0.14953,0.270021,0
615,2015-10-26 15:00:00,0,0.149531,0.269928,0
616,2015-10-26 16:00:00,0,0.149532,0.269802,0
617,2015-10-26 17:00:00,0,0.149533,0.269656,0
618,2015-10-26 18:00:00,0,0.149535,0.2695,0
619,2015-10-26 19:00:00,0,0.149536,0.269355,0
620,2015-10-26 20:00:00,0,0.149538,0.269241,0
621,2015-10-26 21:00:00,0,0.149538,0.269211,0
622,2015-10-26 22:00:00,0,0.149538,0.269193,0
623,2015-10-26 23:00:00,0,0.149538,0.269179,0
624,2015-10-27 00:00:00,0,0.149538,0.269168,0
625,2015-10-27 01:00:00,0,0.149539,0.269144,0
626,2015-10-27 02:00:00,0,0.149539,0.26912,0
627,2015-10-27 03:00:00,0,0.149539,0.269097,0
628,2015-10-27 04:00:00,0,0.149539,0.269075,0
629,2015-10-27 05:00:00,0,0.14954,0.269052,0
630,2015-10-27 06:00:00,0,0.14954,0.269027,0
631,2015-10-27 07:00:00,0,0.14954,0.269004,0
632,2015-10-27 08:00:00,0,0.14954,0.268982,0
633,2015-10-27 09:00:00,0,0.14954,0.268964,0
634,2015-10-27 10:00:00,0,0.149541,0.268946,0
635,2015-10-27 11:00:00,0,0.149541,0.268933,0
636,2015-10-27 12:00:00,0,0.149541,0.268921,0
637,2015-10-27 13:00:00,0,0.149541,0.268893,0
638,2015-10-27 14:00:00,0,0.149542,0.268847,0
639,2015-10-27 15:00:00,0,0.149542,0.268781,0
640,2015-10-27 16:00:00,0,0.149543,0.268691,0
641,2015-10-27 17:00:00,0,0.149544,0.268579,0
642,2015-10-27 18:00:00,0,0.149545,0.268456,0
643,2015-10-27 19:00:00,0,0.149547,0.268345,0
644,2015-10-27 20:00:00,0,0.149547,0.26826,0
645,2015-10-27 21:00:00,0,0.149548,0.26824,0
646,2015-10-27 22:00:00,0,0.149548,0.268227,0
647,2015-10-27 23:00:00,0,0.149548,0.268216,0
648,2015-10-28 00:00:00,0,0.149548,0.268187,0
649,2015-10-28 01:00:00,0,0.149548,0.268159,0
650,2015-10-28 02:00:00,0,0.149549,0.268135,0
651,2015-10-28 03:00:00,0,0.149549,0.268113,0
652,2015-10-28 04:00:00,0,0.149549,0.268093,0
653,2015-10-28 05:00:00,0,0.149549,0.268075,0
654,2015-10-28 06:00:00,0,0.149549,0.268058,0
655,2015-10-28 07:00:00,0,0.14955,0.268043,0
656,2015-10-28 08:00:00,0,0.14955,0.26803,0
657,2015-10-28 09:00:00,0,0.14955,0.268019,0
658,2015-10-28 10:00:00,0,0.14955,0.268008,0
659,2015-10-28 11:00:00,0,0.14955,0.268001,0
660,2015-10-28 12:00:00,0,0.14955,0.267996,0
661,2015-10-28 13:00:00,0,0.14955,0.267983,0
662,2015-10-28 14:00:00,0,0.14955,0.267959,0
663,2015-10-28 15:00:00,0,0.149551,0.267925,0
664,2015-10-28 16:00:00,0,0.149551,0.26789,0
665,2015-10-28 17:00:00,0,0.149551,0.267854,0
666,2015-10-28 18:00:00,0,0.149552,0.267822,0.000021
667,2015-10-28 19:00:00,0,0.149552,0.267835,0.000902
668,2015-10-28 20:00:00,0,0.149536,0.269384,0.000393
669,2015-10-28 21:00:00,0,0.149529,0.270063,0.000416
670,2015-10-28 22:00:00,0,0.149522,0.270786,0.000252
671,2015-10-28 23:00:00,0,0.149517,0.271229,0.001128
672,2015-10-29 00:00:00,0,0.149496,0.273189,0.001112
673,2015-10-29 01:00:00,0,0.149475,0.275123,0.001919
674,2015-10-29 02:00:00,0,0.149437,0.278405,0.000603
675,2015-10-29 03:00:00,0,0.149424,0.279441,0.002752
676,2015-10-29 04:00:00,0,0.149366,0.284073,0.000687
677,2015-10-29 05:00:00,0,0.14935,0.285254,0.000664
678,2015-10-29 06:00:00,0,0.149334,0.286402,0.001422
679,2015-10-29 07:00:00,0,0.1493,0.288838,0.001729
680,2015-10-29 08:00:00,0,0.149257,0.291772,0.000476
681,2015-10-29 09:00:00,0,0.149245,0.292586,0.000686
682,2015-10-29 10:00:00,0,0.149226,0.293753,0.000719
683,2015-10-29 11:00:00,0,0.149207,0.29498,0
684,2015-10-29 12:00:00,0,0.149207,0.29498,0.000653
685,2015-10-29 13:00:00,0,0.149189,0.29609,0.000171
686,2015-10-29 14:00:00,0,0.149185,0.296359,0
687,2015-10-29 15:00:00,0,0.149185,0.296311,0
688,2015-10-29 16:00:00,0,0.149187,0.296211,0
689,2015-10-29 17:00:00,0,0.149189,0.296083,0
690,2015-10-29 18:00:00,0,0.149192,0.295933,0
691,2015-10-29 19:00:00,0,0.149194,0.295764,0
692,2015-10-29 20:00:00,0,0.149197,0.295617,0
693,2015-10-29 21:00:00,0,0.149198,0.295517,0
694,2015-10-29 22:00:00,0,0.1492,0.295414,0
695,2015-10-29 23:00:00,0,0.149202,0.29531,0
696,2015-10-30 00:00:00,0,0.149203,0.295206,0
697,2015-10-30 01:00:00,0,0.149205,0.295103,0
698,2015-10-30 02:00:00,0,0.149207,0.294998,0
699,2015-10-30 03:00:00,0,0.149208,0.294889,0
700,2015-10-30 04:00:00,0,0.14921,0.294777,0
701,2015-10-30 05:00:00,0,0.149212,0.294682,0
702,2015-10-30 06:00:00,0,0.149213,0.294601,0
703,2015-10-30 07:00:00,0,0.149214,0.294535,0
704,2015-10-30 08:00:00,0,0.149215,0.294477,0
705,2015-10-30 09:00:00,0,0.149216,0.294428,0
706,2015-10-30 10:00:00,0,0.149216,0.294386,0
707,2015-10-30 11:00:00,0,0.149217,0.294347,0
708,2015-10-30 12:00:00,0,0.149218,0.294312,0
709,2015-10-30 13:00:00,0,0.149218,0.294257,0
710,2015-10-30 14:00:00,0,0.14922,0.294171,0
711,2015-10-30 15:00:00,0,0.149222,0.294055,0
712,2015-10-30 16:00:00,0,0.149224,0.293906,0
713,2015-10-30 17:00:00,0,0.149227,0.293739,0
714,2015-10-30 18:00:00,0,0.149229,0.293561,0
715,2015-10-30 19:00:00,0,0.149232,0.293394,0
716,2015-10-30 20:00:00,0,0.149234,0.293256,0
717,2015-10-30 21:00:00,0,0.149235,0.293175,0
718,2015-10-30 22:00:00,0,0.149236,0.293105,0
719,2015-10-30 23:00:00,0,0.149237,0.293047,0
720,2015-10-31 00:00:00,0,0.149238,0.292999,0
721,2015-10-31 01:00:00,0,0.149239,0.292962,0
722,2015-10-31 02:00:00,0,0.149239,0.292926,0
723,2015-10-31 03:00:00,0,0.14924,0.29289,0
724,2015-10-31 04:00:00,0,0.14924,0.292855,0
725,2015-10-31 05:00:00,0,0.149241,0.292824,0
726,2015-10-31 06:00:00,0,0.149241,0.292795,0
727,2015-10-31 07:00:00,0,0.149242,0.292769,0
728,2015-10-31 08:00:00,0,0.149242,0.292744,0
729,2015-10-31 09:00:00,0,0.149242,0.292721,0
730,2015-10-31 10:00:00,0,0.149243,0.292699,0
731,2015-10-31 11:00:00,0,0.149243,0.292681,0
732,2015-10-31 12:00:00,0,0.149243,0.292665,0
733,2015-10-31 13:00:00,0,0.149244,0.292634,0
734,2015-10-31 14:00:00,0,0.149245,0.292583,0
735,2015-10-31 15:00:00,0,0.149246,0.292513,0
736,2015-10-31 16:00:00,0,0.149247,0.292421,0
737,2015-10-31 17:00:00,0,0.149249,0.292314,0
738,2015-10-31 18:00:00,0,0.149251,0.292177,0
739,2015-10-31 19:00:00,0,0.149253,0.29203,0
740,2015-10-31 20:00:00,0,0.149255,0.291913,0
741,2015-10-31 21:00:00,0,0.149255,0.291865,0
742,2015-10-31 22:00:00,0,0.149256,0.291818,0
743,2015-10-31 23:00:00,0,0.149257,0.291784,0
744,2015-11-01 00:00:00,0,0.149257,0.291759,0
745,2015-11-01 01:00:00,0,0.149257,0.291739,0
746,2015-11-01 02:00:00,0,0.149258,0.291713,0
747,2015-11-01 03:00:00,0,0.149258,0.291684,0
748,2015-11-01 04:00:00,0,0.149259,0.291653,0
749,2015-11-01 05:00:00,0,0.149259,0.291628,0
750,2015-11-01 06:00:00,0,0.149259,0.291605,0
751,2015-11-01 07:00:00,0,0.14926,0.291585,0
752,2015-11-01 08:00:00,0,0.14926,0.291568,0
753,2015-11-01 09:00:00,0,0.14926,0.291552,0
754,2015-11-01 10:00:00,0,0.14926,0.291536,0
755,2015-11-01 11:00:00,0,0.149261,0.291522,0
756,2015-11-01 12:00:00,0,0.149261,0.29151,0
757,2015-11-01 13:00:00,0,0.149261,0.291494,0
758,2015-11-01 14:00:00,0,0.149261,0.291471,0
759,2015-11-01 15:00:00,0,0.149262,0.29144,0
760,2015-11-01 16:00:00,0,0.149263,0.291396,0
761,2015-11-01 17:00:00,0,0.149263,0.291345,0
762,2015-11-01 18:00:00,0,0.149264,0.291286,0
763,2015-11-01 19:00:00,0,0.149266,0.291195,0
764,2015-11-01 20:00:00,0,0.149267,0.291108,0
765,2015-11-01 21:00:00,0,0.149268,0.291065,0
766,2015-11-01 22:00:00,0,0.149268,0.291027,0
767,2015-11-01 23:00:00,0,0.149269,0.290998,0
768,2015-11-02 00:00:00,0,0.149269,0.290977,0
769,2015-11-02 01:00:00,0,0.149269,0.290966,0
770,2015-11-02 02:00:00,0,0.149269,0.290955,0
771,2015-11-02 03:00:00,0,0.149269,0.290946,0
772,2015-11-02 04:00:00,0,0.149269,0.290938,0
773,2015-11-02 05:00:00,0,0.14927,0.290929,0
774,2015-11-02 06:00:00,0,0.14927,0.290921,0
775,2015-11-02 07:00:00,0,0.14927,0.290912,0
776,2015-11-02 08:00:00,0,0.14927,0.290901,0
777,2015-11-02 09:00:00,0,0.14927,0.290888,0
778,2015-11-02 10:00:00,0,0.14927,0.290873,0
779,2015-11-02 11:00:00,0,0.149271,0.290859,0
780,2015-11-02 12:00:00,0,0.149271,0.290846,0
781,2015-11-02 13:00:00,0,0.149271,0.29081,0
782,2015-11-02 14:00:00,0,0.149272,0.290743,0
783,2015-11-02 15:00:00,0,0.149274,0.290641,0
784,2015-11-02 16:00:00,0,0.149276,0.290503,0
785,2015-11-02 17:00:00,0,0.149278,0.290342,0
786,2015-11-02 18:00:00,0,0.149281,0.290169,0
787,2015-11-02 19:00:00,0,0.149283,0.289998,0
788,2015-11-02 20:00:00,0,0.149285,0.289865,0
789,2015-11-02 21:00:00,0,0.149286,0.289824,0
790,2015-11-02 22:00:00,0,0.149286,0.289805,0
791,2015-11-02 23:00:00,0,0.149286,0.289792,0
792,2015-11-03 00:00:00,0,0.149286,0.289783,0
793,2015-11-03 01:00:00,0,0.149287,0.289778,0
794,2015-11-03 02:00:00,0,0.149287,0.289775,0
795,2015-11-03 03:00:00,0,0.149287,0.289772,0
796,2015-11-03 04:00:00,0,0.149287,0.289769,0
797,2015-11-03 05:00:00,0,0.149287,0.289767,0
798,2015-11-03 06:00:00,0,0.149287,0.289766,0
799,2015-11-03 07:00:00,0,0.149287,0.289766,0
800,2015-11-03 08:00:00,0,0.149287,0.289765,0
801,2015-11-03 09:00:00,0,0.149287,0.289763,0
802,2015-11-03 10:00:00,0,0.149287,0.289761,0
803,2015-11-03 11:00:00,0,0.149287,0.28976,0
804,2015-11-03 12:00:00,0,0.149287,0.28976,0
805,2015-11-03 13:00:00,0,0.149287,0.289731,0
806,2015-11-03 14:00:00,0,0.149288,0.289684,0
807,2015-11-03 15:00:00,0,0.149289,0.289607,0
808,2015-11-03 16:00:00,0,0.149291,0.289491,0
809,2015-11-03 17:00:00,0,0.149293,0.289339,0
810,2015-11-03 18:00:00,0,0.149295,0.289163,0
811,2015-11-03 19:00:00,0,0.149298,0.288985,0
812,2015-11-03 20:00:00,0,0.1493,0.288845,0
813,2015-11-03 21:00:00,0,0.149301,0.288786,0
814,2015-11-03 22:00:00,0,0.149301,0.288748,0
815,2015-11-03 23:00:00,0,0.149302,0.288714,0
816,2015-11-04 00:00:00,0,0.149302,0.288681,0
817,2015-11-04 01:00:00,0,0.149303,0.288653,0
818,2015-11-04 02:00:00,0,0.149303,0.288625,0
819,2015-11-04 03:00:00,0,0.149304,0.288596,0
820,2015-11-04 04:00:00,0,0.149304,0.288566,0
821,2015-11-04 05:00:00,0,0.149304,0.28854,0
822,2015-11-04 06:00:00,0,0.149305,0.288515,0
823,2015-11-04 07:00:00,0,0.149305,0.28849,0
824,2015-11-04 08:00:00,0,0.149305,0.288466,0
825,2015-11-04 09:00:00,0,0.149306,0.288444,0
826,2015-11-04 10:00:00,0,0.149306,0.288424,0
827,2015-11-04 11:00:00,0,0.149306,0.288407,0
828,2015-11-04 12:00:00,0,0.149307,0.288392,0
829,2015-11-04 13:00:00,0,0.149307,0.288357,0
830,2015-11-04 14:00:00,0,0.149308,0.288301,0
831,2015-11-04 15:00:00,0,0.149309,0.288221,0
832,2015-11-04 16:00:00,0,0.149311,0.28811,0
833,2015-11-04 17:00:00,0,0.149313,0.287967,0
834,2015-11-04 18:00:00,0,0.149315,0.287797,0
835,2015-11-04 19:00:00,0,0.149317,0.287629,0
836,2015-11-04 20:00:00,0,0.149319,0.287498,0
837,2015-11-04 21:00:00,0,0.14932,0.287469,0
838,2015-11-04 22:00:00,0,0.14932,0.287444,0
839,2015-11-04 23:00:00,0,0.14932,0.287413,0
840,2015-11-05 00:00:00,0,0.149321,0.287385,0
841,2015-11-05 01:00:00,0,0.149321,0.287364,0
842,2015-11-05 02:00:00,0,0.149321,0.287346,0
843,2015-11-05 03:00:00,0,0.149322,0.287329,0
844,2015-11-05 04:00:00,0,0.149322,0.287315,0
845,2015-11-05 05:00:00,0,0.149322,0.287304,0
846,2015-11-05 06:00:00,0,0.149322,0.287296,0
847,2015-11-05 07:00:00,0,0.149322,0.28729,0
848,2015-11-05 08:00:00,0,0.149322,0.287288,0
849,2015-11-05 09:00:00,0,0.149322,0.287288,0
850,2015-11-05 10:00:00,0,0.149322,0.28729,0
851,2015-11-05 11:00:00,0,0.149322,0.287292,0
852,2015-11-05 12:00:00,0,0.149322,0.287295,0
853,2015-11-05 13:00:00,0,0.149322,0.28728,0
854,2015-11-05 14:00:00,0,0.149323,0.287245,0
855,2015-11-05 15:00:00,0,0.149323,0.287188,0
856,2015-11-05 16:00:00,0,0.149324,0.287138,0
857,2015-11-05 17:00:00,0,0.149325,0.287073,0
858,2015-11-05 18:00:00,0,0.149326,0.286997,0
859,2015-11-05 19:00:00,0,0.149327,0.286919,0
860,2015-11-05 20:00:00,0,0.149328,0.286834,0
861,2015-11-05 21:00:00,0,0.149329,0.286811,0
862,2015-11-05 22:00:00,0,0.149329,0.286801,0
863,2015-11-05 23:00:00,0,0.149329,0.286795,0
864,2015-11-06 00:00:00,0,0.149329,0.286794,0
865,2015-11-06 01:00:00,0,0.149329,0.286799,0
866,2015-11-06 02:00:00,0,0.149329,0.28679,0.000107
867,2015-11-06 03:00:00,0,0.149327,0.28696,0
868,2015-11-06 04:00:00,0,0.149327,0.286939,0
869,2015-11-06 05:00:00,0,0.149327,0.286924,0
870,2015-11-06 06:00:00,0,0.149327,0.286914,0
871,2015-11-06 07:00:00,0,0.149327,0.286906,0
872,2015-11-06 08:00:00,0,0.149327,0.286902,0
873,2015-11-06 09:00:00,0,0.149327,0.2869,0
874,2015-11-06 10:00:00,0,0.149327,0.2869,0
875,2015-11-06 11:00:00,0,0.149327,0.286901,0
876,2015-11-06 12:00:00,0,0.149327,0.286902,0
877,2015-11-06 13:00:00,0,0.149328,0.286888,0
878,2015-11-06 14:00:00,0,0.149328,0.286848,0
879,2015-11-06 15:00:00,0,0.149329,0.286772,0
880,2015-11-06 16:00:00,0,0.149331,0.286674,0
881,2015-11-06 17:00:00,0,0.149332,0.286559,0
882,2015-11-06 18:00:00,0,0.149334,0.286435,0
883,2015-11-06 19:00:00,0,0.149336,0.286299,0
884,2015-11-06 20:00:00,0,0.149337,0.286188,0
885,2015-11-06 21:00:00,0,0.149338,0.286142,0
886,2015-11-06 22:00:00,0,0.149339,0.286101,0
887,2015-11-06 23:00:00,0,0.149339,0.28607,0
888,2015-11-07 00:00:00,0,0.149339,0.286047,0
889,2015-11-07 01:00:00,0,0.149339,0.286034,0
890,2015-11-07 02:00:00,0,0.14934,0.286019,0
891,2015-11-07 03:00:00,0,0.14934,0.286002,0
892,2015-11-07 04:00:00,0,0.14934,0.285987,0
893,2015-11-07 05:00:00,0,0.14934,0.28597,0
894,2015-11-07 06:00:00,0,0.149341,0.285951,0
895,2015-11-07 07:00:00,0,0.149341,0.285931,0
896,2015-11-07 08:00:00,0,0.149341,0.285911,0
897,2015-11-07 09:00:00,0,0.149341,0.285889,0
898,2015-11-07 10:00:00,0,0.149342,0.285868,0
899,2015-11-07 11:00:00,0,0.149342,0.285847,0
900,2015-11-07 12:00:00,0,0.149342,0.285825,0
901,2015-11-07 13:00:00,0,0.149343,0.285781,0
902,2015-11-07 14:00:00,0,0.149344,0.285684,0
903,2015-11-07 15:00:00,0,0.149346,0.285535,0
904,2015-11-07 16:00:00,0,0.149349,0.285342,0
905,2015-11-07 17:00:00,0,0.149352,0.285128,0
906,2015-11-07 18:00:00,0,0.149355,0.284905,0
907,2015-11-07 19:00:00,0,0.149358,0.284674,0
908,2015-11-07 20:00:00,0,0.14936,0.28448,0
909,2015-11-07 21:00:00,0,0.149362,0.284357,0
910,2015-11-07 22:00:00,0,0.149363,0.284253,0
911,2015-11-07 23:00:00,0,0.149365,0.284168,0
912,2015-11-08 00:00:00,0,0.149365,0.2841,0
913,2015-11-08 01:00:00,0,0.149366,0.284048,0
914,2015-11-08 02:00:00,0,0.149367,0.283995,0
915,2015-11-08 03:00:00,0,0.149368,0.28394,0
916,2015-11-08 04:00:00,0,0.149368,0.283885,0
917,2015-11-08 05:00:00,0,0.149369,0.28383,0
918,2015-11-08 06:00:00,0,0.14937,0.283773,0
919,2015-11-08 07:00:00,0,0.14937,0.283719,0
920,2015-11-08 08:00:00,0,0.149371,0.28367,0
921,2015-11-08 09:00:00,0,0.149372,0.283625,0
922,2015-11-08 10:00:00,0,0.149372,0.283583,0
923,2015-11-08 11:00:00,0,0.149373,0.283545,0
924,2015-11-08 12:00:00,0,0.149373,0.283511,0
925,2015-11-08 13:00:00,0,0.149374,0.283465,0
926,2015-11-08 14:00:00,0,0.149375,0.283385,0
927,2015-11-08 15:00:00,0,0.149376,0.28327,0
928,2015-11-08 16:00:00,0,0.149378,0.283116,0
929,2015-11-08 17:00:00,0,0.149381,0.282937,0
930,2015-11-08 18:00:00,0,0.149383,0.282743,0
931,2015-11-08 19:00:00,0,0.149386,0.282557,0
932,2015-11-08 20:00:00,0,0.149387,0.282407,0
933,2015-11-08 21:00:00,0,0.149388,0.282334,0
934,2015-11-08 22:00:00,0,0.149389,0.282273,0
935,2015-11-08 23:00:00,0,0.14939,0.282218,0
936,2015-11-09 00:00:00,0,0.149391,0.282167,0
937,2015-11-09 01:00:00,0,0.149391,0.282122,0
938,2015-11-09 02:00:00,0,0.149392,0.28208,0
939,2015-11-09 03:00:00,0,0.149392,0.282042,0
940,2015-11-09 04:00:00,0,0.149393,0.282006,0
941,2015-11-09 05:00:00,0,0.149393,0.281972,0
942,2015-11-09 06:00:00,0,0.149393,0.281941,0
943,2015-11-09 07:00:00,0,0.149394,0.281911,0
944,2015-11-09 08:00:00,0,0.149394,0.281884,0
945,2015-11-09 09:00:00,0,0.149394,0.281857,0
946,2015-11-09 10:00:00,0,0.149395,0.281832,0
947,2015-11-09 11:00:00,0,0.149395,0.281811,0
948,2015-11-09 12:00:00,0,0.149395,0.281793,0
949,2015-11-09 13:00:00,0,0.149396,0.281761,0
950,2015-11-09 14:00:00,0,0.149396,0.281704,0
